student_id,total_submissions,avg_testcase_passed,max_testcase_passed,min_testcase_passed,scored_submissions,late_submissions,success_rate,scored_to_total_ratio,testcase_range,total_testcases_passed
0304aa9c12a1c900dcb4413c6a4ce40cc05b1696,145,7260.641379310345,10000,0,59,0,50.07338882282996,0.4068965517241379,10000,17260.641379310346
0306a80129ed6d5afadece8164929697bbbdea69,76,1907.8947368421047,10000,0,17,0,25.103878116343484,0.2236842105263158,10000,11907.894736842105
0341249377940c004d0823408ace7cddbddbc923,294,5634.343537414966,10000,0,84,0,19.164433800731175,0.2857142857142857,10000,15634.343537414967
035f97702f2c01d26ab1fae8f39ea2f98a0caa3c,144,5035.763888888889,10000,0,50,0,34.97058256172839,0.3472222222222222,10000,15035.763888888889
0367f82909c46a900501cc32d02b913923f75314,12,4153.166666666667,10000,0,3,0,346.09722222222223,0.25,10000,14153.166666666668
038dfa39ea11eb199e32e61fa4bd264d6d7ebc72,170,4438.235294117647,10000,0,53,0,26.10726643598616,0.31176470588235294,10000,14438.235294117647
041dc9a457bc7a9f1dcb5b215aaa78a6868483f5,35,6285.714285714285,10000,0,21,0,179.59183673469386,0.6,10000,16285.714285714286
045792bbf5167d31c0064c8520d189a09f276502,214,5104.415887850468,10000,0,71,0,23.852410690890036,0.3317757009345794,10000,15104.415887850468
04d32bf7b10a238244d3e1acc3bcf53a449daf99,405,5427.372839506173,10000,0,107,0,13.400920591373266,0.2641975308641975,10000,15427.372839506173
04fea422f4b51279771239f896f7acb7224a2def,244,5468.86475409836,10000,0,109,0,22.413380139747378,0.44672131147540983,10000,15468.86475409836
04feabadb3e2d863eded075f541be8ff78d50474,199,6581.517587939698,10000,0,82,0,33.07295270321457,0.4120603015075377,10000,16581.5175879397
052039d5c5915699359b1d549b36ea69330c0ac3,158,4173.405063291139,10000,0,47,14,26.413956096779362,0.2974683544303797,10000,14173.405063291139
05203b8a827f60a7cbb49a7d04a0b45dae39fa8d,696,4443.607758620689,10000,0,115,0,6.3844939060642085,0.16522988505747127,10000,14443.607758620688
05218d5a6d67f5c1d6305dffb907e940260304c1,343,5878.583090379008,10000,0,108,0,17.138726211017516,0.31486880466472306,10000,15878.583090379008
0538762f44e8dfb07dc26c8c771f06080b9b2dee,120,5089.925,10000,0,44,0,42.416041666666665,0.36666666666666664,10000,15089.925
056711f171807d5b28f83e7afeb3d7e18ec3a5d9,158,4501.177215189873,10000,0,45,0,28.48846338727768,0.2848101265822785,10000,14501.177215189873
0577e3c1b0a6df46c7fef07f400b42811cc77250,418,5342.047846889952,10000,0,107,0,12.780018772464,0.25598086124401914,10000,15342.047846889953
057b868ab03f5596f4a8c2e579c401f2fe9a2dfe,41,5206.365853658536,10000,0,21,0,126.98453301606186,0.5121951219512195,10000,15206.365853658535
05b134c1a682085880fb7ce76d221a48955e5b8a,235,4316.293617021277,10000,0,73,18,18.367206880941605,0.31063829787234043,10000,14316.293617021278
05b7c7d664702d3677ddbf5a03e976e24b16544c,167,4780.221556886228,10000,0,64,0,28.62408117895945,0.38323353293413176,10000,14780.221556886228
05ed34d40112c0d0c446cb9c00fa6e14851a7aa1,351,3144.096866096866,10000,0,58,0,8.9575409290509,0.16524216524216523,10000,13144.096866096867
05f7b04136abf33daf80973c0942a91751222e1e,171,6892.9064327485385,10000,0,113,0,40.30939434355871,0.6608187134502924,10000,16892.90643274854
0601ede7fba3727ac6cae3653b12cebafea42863,236,6551.978813559322,10000,0,86,0,27.76262209135306,0.3644067796610169,10000,16551.978813559323
06024da8147b5cf6105beb4c403f67cf1ff0aea1,8,6778.75,10000,0,5,0,847.34375,0.625,10000,16778.75
0603b8a222e368a7727190b2883c7ad7b96ce5ac,246,4425.292682926829,10000,0,64,0,17.98899464604402,0.2601626016260163,10000,14425.292682926829
061a128e882272cd17340c8feb637cd0ff9e5dbf,195,6179.446153846154,10000,0,80,0,31.6894674556213,0.41025641025641024,10000,16179.446153846155
062e8c58d3f85428aeed19095d12dcab6806f2ac,189,5119.084656084656,10000,0,57,0,27.085104000447913,0.30158730158730157,10000,15119.084656084655
063c339a318b967ec77cd523f9ae4c62a7afa083,280,4132.303571428572,10000,0,66,0,14.758227040816328,0.2357142857142857,10000,14132.303571428572
06490d06037ae75484a0a36a7a46e126b0b49495,206,6390.004854368932,10000,0,92,0,31.019441040625882,0.44660194174757284,10000,16390.004854368934
0659d0431565eaacdc601973560ee8331f910947,327,4285.146788990825,10000,0,79,0,13.104424431164604,0.2415902140672783,10000,14285.146788990825
06b43a9d40f16603a72a6333318a5086b7bb7e12,276,5594.666666666667,10000,0,91,0,20.270531400966185,0.32971014492753625,10000,15594.666666666668
070671333adf94dadc433fcafc872c6301dd0744,158,3490.949367088608,10000,0,55,0,22.094616247396253,0.34810126582278483,10000,13490.949367088608
073de6e606b6b7f3f44a8e8301ee87c3c978a2e2,367,4382.089918256131,10000,0,99,0,11.940299504785097,0.26975476839237056,10000,14382.08991825613
076cc92aff4d582b4b87ff0d111496e4a646b12b,178,5188.191011235955,10000,0,70,0,29.147140512561542,0.39325842696629215,10000,15188.191011235955
0785a61c54bc37c6ddad3c02b29d1f9e15adf85b,173,5540.190751445087,10000,0,57,0,32.02422399679241,0.32947976878612717,10000,15540.190751445087
0799ab89dacde8042474f7bfe75a739fd151b73d,39,5384.615384615385,10000,0,20,0,138.06706114398423,0.5128205128205128,10000,15384.615384615385
080df7c3716ee6b773c346c67056400fc235ffec,175,6600.96,10000,0,84,0,37.71977142857143,0.48,10000,16600.96
081cbf0e54173c1b4c90be93a514521bc9c710fb,25,8200.0,10000,0,18,0,328.0,0.72,10000,18200.0
081f6737145108d2cfb3e432f03d59670bae3ded,307,4843.456026058632,10000,0,45,0,15.776729726575349,0.1465798045602606,10000,14843.456026058633
0821ac06ae77101d7dd9b8dd103f79ffa46657ab,54,4959.722222222223,10000,0,20,0,91.84670781893004,0.37037037037037035,10000,14959.722222222223
08399013cfa671c37b50b71ef25f1b2fd606c009,342,4967.830409356725,10000,0,104,0,14.52581991039978,0.30409356725146197,10000,14967.830409356724
08838c74dc4154d8f49b1408d27fb46ccb92d329,215,3409.0976744186046,10000,0,54,0,15.85626825310979,0.25116279069767444,10000,13409.097674418605
08b8ccf18df77b125fb5306e9ffb55ad284e1872,51,5784.313725490196,10000,0,25,0,113.41791618608227,0.49019607843137253,10000,15784.313725490196
091ed1fe8fc042e202205f09f3d49a065c0f4da2,67,5473.2835820895525,10000,0,28,0,81.69079973267989,0.417910447761194,10000,15473.283582089553
092370bceb84374c83ca09e8d8f93c837d923bc7,216,6307.388888888889,10000,0,74,0,29.200874485596707,0.3425925925925926,10000,16307.388888888889
09cbbae64d03af8ca53224aaef7657171ba27f50,29,8616.689655172413,10000,0,20,0,297.1272294887039,0.6896551724137931,10000,18616.689655172413
09cbe188b9d1e965edf6c1c46a96b9306ec2f329,560,2561.176785714286,10000,0,104,0,4.573529974489796,0.18571428571428572,10000,12561.176785714286
0a2c78cee9afdc522c5f0fae46937138f47b152b,128,2555.3984375,10000,0,22,0,19.96405029296875,0.171875,10000,12555.3984375
0a99205e11c0c6d86b348a926f693d6529e0210f,76,3197.368421052632,10000,0,19,0,42.07063711911358,0.25,10000,13197.368421052632
0a9b6ec3e82e8a2527b21eb3420a6d9b72f4f71e,233,5507.733905579399,10000,0,63,36,23.638342942400854,0.2703862660944206,10000,15507.7339055794
0aad9682c3c4280eb05dbd27e6cab55f4b1ae4b4,18,5888.277777777777,10000,0,9,5,327.1265432098765,0.5,10000,15888.277777777777
0aaebc88f6106684d6993c156104c1ef36cf94e0,192,4065.3697916666665,10000,0,50,0,21.17380099826389,0.2604166666666667,10000,14065.369791666666
0ac20d28419a43394bc94b257c7aab70e87f1675,179,4669.36312849162,10000,0,51,0,26.085827533472738,0.2849162011173184,10000,14669.36312849162
0aee33404db5dc946de8c70be37c6e82582885c6,244,4559.2827868852455,10000,0,71,22,18.685585192152647,0.29098360655737704,10000,14559.282786885246
0af47eed4e0bd9c21637fc39db8fc17fedb6b1c0,200,5469.19,10000,0,101,0,27.34595,0.505,10000,15469.189999999999
0aff6f7083979073168bbdd6c227015eb09eced9,126,5126.753968253968,10000,0,43,0,40.68852355757117,0.3412698412698413,10000,15126.753968253968
0b066d297dd2f4288d95b0f4a92a8af79b542bf3,144,5757.472222222223,10000,0,82,0,39.98244598765432,0.5694444444444444,10000,15757.472222222223
0b18b1d653e0d031e1aee9129432b668c4264d3f,327,4992.623853211009,10000,0,104,0,15.267962853856297,0.3180428134556575,10000,14992.62385321101
0b26c12ecc1bc4c1f127d5e6f6302b1b0b584faf,5,0.0,0,0,5,0,0.0,1.0,0,0.0
0b4355398b9c16ac0a7f559752e83b655f5aa6c7,3,2600.333333333333,4230,0,2,0,866.7777777777777,0.6666666666666666,4230,6830.333333333333
0ba5c041f797e8baecc5f32034046994b801cbcf,25,3845.68,10000,0,5,0,153.8272,0.2,10000,13845.68
0bd2037bf68a97753e5e67ab55dac026a649f279,220,4550.186363636363,10000,0,54,0,20.682665289256196,0.24545454545454545,10000,14550.186363636363
0bd4c0cd006b55dbfa7806aa4b45926119ce9540,157,6130.828025477707,10000,0,61,0,39.04986003488985,0.3885350318471338,10000,16130.828025477707
0bf111a9caedf02804f6991792490e63bc21058a,199,6355.753768844221,10000,0,82,0,31.93846114997096,0.4120603015075377,10000,16355.75376884422
0bf71ee0dbde0fb1033887111d3094c61e66f44b,145,5809.393103448276,10000,0,61,0,40.06478002378121,0.4206896551724138,10000,15809.393103448276
0c67423aa82630d4406e9477bb7462db4df09c4d,439,4412.510250569476,10000,0,69,2,10.051276197196984,0.1571753986332574,10000,14412.510250569476
0c9cad573ea42e5a8d9058b834cbc9255128d54b,48,5604.166666666667,10000,0,26,0,116.75347222222223,0.5416666666666666,10000,15604.166666666668
0cab57d7705bafe60116d29a1019a774cd661f02,212,6358.075471698113,10000,0,100,0,29.990922036311854,0.4716981132075472,10000,16358.075471698114
0d05b13c0460dbd3e3e99537d6eb4665b0dd194b,157,7187.617834394904,10000,0,78,0,45.781005314617225,0.4968152866242038,10000,17187.617834394903
0d667a9fcdc7162fa7182f0e14302a56dbe700c5,80,2923.35,10000,0,17,0,36.541875,0.2125,10000,12923.35
0d815307d5307124d148bbebfb41497230c4bd15,10,3754.5,10000,1153,3,0,375.45,0.3,8847,14907.5
0dd138a9a2b0349ede3fee340cb02e40197aea3d,238,5825.605042016807,10000,0,87,0,24.477332109314315,0.36554621848739494,10000,15825.605042016807
0de8af23bfda13f21ed67e41a5aace53ff8aef99,368,5210.45652173913,10000,0,109,0,14.158849243856332,0.296195652173913,10000,15210.45652173913
0dfa65b4dafad47b15abbfd6c6ce1aeb213901cf,117,1771.3162393162393,10000,0,23,0,15.139455036890935,0.19658119658119658,10000,11771.316239316238
0e0d9e9f9bc2173402e77be7eaaaf0d562168009,86,4048.883720930232,10000,0,21,0,47.080043266630604,0.2441860465116279,10000,14048.883720930233
0e346c62a6706465a1c49c59224eed1cdb5f7f5c,174,5716.718390804598,10000,0,59,0,32.85470339542872,0.3390804597701149,10000,15716.718390804599
0e51dc16b3d9de6cbcada8abb58ddeddb448b6e8,311,4271.916398713826,10000,0,97,0,13.736065590719699,0.31189710610932475,10000,14271.916398713827
0e63b2194be2efd4b5b5f2b6e2d77ac12aaadec3,2,5000.0,10000,0,1,0,2500.0,0.5,10000,15000.0
0eb93817d6eb3d5bd3e44dbc75971eea193b924f,5,5429.4,10000,833,4,0,1085.8799999999999,0.8,9167,16262.4
0ee9ac569e379f04a42a18c88cca093ef1121ab8,62,2903.2258064516127,10000,0,17,0,46.82622268470343,0.27419354838709675,10000,12903.225806451614
0f0664021ebbec70b1d3bb5a5419e22507179671,314,5345.977707006369,10000,0,113,0,17.025406710211367,0.35987261146496813,10000,15345.977707006368
0f8c46242826be3cbe5e14f5773ee1da97697024,229,4869.248908296943,10000,0,83,24,21.263095669418966,0.3624454148471616,10000,14869.248908296944
0fbb7000a8fd1f413cd7a06ec7baf2b1f6eb493a,136,4522.095588235294,10000,0,35,0,33.250702854671275,0.25735294117647056,10000,14522.095588235294
0fbef055915162cb6d6501558499544d6dedb799,52,6942.307692307692,10000,0,34,0,133.50591715976333,0.6538461538461539,10000,16942.30769230769
0fc728b5b267485042d587eeac067b6c4e2a1d15,243,6258.818930041152,10000,0,70,0,25.756456502226964,0.2880658436213992,10000,16258.818930041152
0fc74820b7bcdd23c196f494e7686305acbdc71e,122,4113.836065573771,10000,0,43,0,33.719967750604674,0.3524590163934426,10000,14113.83606557377
1004df3c370eb09604c10fd89f9e86a2c037a7dd,87,3544.057471264368,10000,0,29,0,40.73629277315366,0.3333333333333333,10000,13544.057471264368
10208a0e6cd46ed16c4fd6b83f3993696ace5495,131,6224.595419847328,10000,0,61,0,47.51599557135365,0.46564885496183206,10000,16224.595419847328
10253729dc5e3b0b2d3dddc37638199910394daf,364,5305.1510989010985,10000,0,104,0,14.574590931046973,0.2857142857142857,10000,15305.151098901099
1032e725ab35f7bffc504759477f8243066a026b,163,5293.950920245399,10000,0,50,0,32.478226504573,0.3067484662576687,10000,15293.9509202454
108f1062e8ab6d51f404e7f639e781edc9ae5eb2,185,4431.6,10000,0,53,0,23.954594594594596,0.2864864864864865,10000,14431.6
10ab3b376215f6afcfc642ea66a50f92cf944717,2,0.0,0,0,1,0,0.0,0.5,0,0.0
10e3359db56b99eb2f621d7c875f3c26cdd01a64,291,4519.560137457044,10000,0,91,0,15.531134492979533,0.3127147766323024,10000,14519.560137457043
110da1d7ba2be3ffa13d62c7ed8b917e5dcebece,62,6762.080645161291,10000,0,36,7,109.06581685744017,0.5806451612903226,10000,16762.08064516129
1133fe0ca8444133bea1e55ef5b4026b5e8445fc,248,5327.616935483871,10000,0,46,0,21.482326352757546,0.18548387096774194,10000,15327.616935483871
117d3bf4a5deb7a9f3422f088e10bb3f8eeb7e12,243,5654.078189300411,10000,0,93,0,23.267811478602518,0.38271604938271603,10000,15654.078189300411
11f5d8226ebf0108a5a4ecad896a990ecb369247,65,3973.8,10000,0,23,0,61.135384615384616,0.35384615384615387,10000,13973.8
11f61032ed64123d44a372930101fd5f3877e010,385,4841.571428571428,10000,0,111,0,12.575510204081633,0.2883116883116883,10000,14841.571428571428
11f93249faeb096567269266fbebfc3b0f6b5dc1,163,5728.306748466258,10000,0,74,0,35.14298618690956,0.4539877300613497,10000,15728.306748466257
123c4ff5313ccf709b3bc4bd3365087685440c71,147,5051.496598639455,10000,0,66,0,34.363922439724185,0.4489795918367347,10000,15051.496598639456
12607a7c2283944afc08e1ce4df79ba688a31f74,552,4775.728260869565,10000,0,111,0,8.651681632010082,0.20108695652173914,10000,14775.728260869564
1271071dc622e3a72b0ef187b6e955b9d59db5f8,83,2216.867469879518,10000,0,19,0,26.709246625054433,0.2289156626506024,10000,12216.867469879518
127974170c7fb2e3945a3c5b666bb7f6dadc87ad,285,5777.298245614035,10000,0,125,0,20.271221914435213,0.43859649122807015,10000,15777.298245614034
12887fd9a4df4ba9b88a71f3fb1d2502a75995dd,155,6460.877419354839,10000,0,64,0,41.683080124869925,0.4129032258064516,10000,16460.877419354838
128ed4bebb12d030efad936db13d26a620bd620a,373,4423.214477211796,10000,0,80,0,11.858483853114736,0.21447721179624665,10000,14423.214477211797
12aa60fde9ce650c25faf60398d3c071cb80c1b4,425,5176.411764705882,10000,0,111,0,12.179792387543252,0.2611764705882353,10000,15176.411764705881
12d6e24985ac80a581968fb1f36d699e6dd1cd33,118,6330.508474576272,10000,0,68,0,53.64837690318875,0.576271186440678,10000,16330.508474576272
12da07c3cca4f480a6064f7cbedaec11d677814a,104,6705.096153846154,10000,0,59,0,64.47207840236686,0.5673076923076923,10000,16705.096153846156
12f1e26c28f731fd2ad1787db42f4c13de432ea4,198,5373.515151515152,10000,0,64,0,27.138965411692688,0.32323232323232326,10000,15373.515151515152
13293554378a8a5f29de5440ab1c49003af0214a,301,6417.840531561462,10000,0,80,0,21.321729340735754,0.26578073089701,10000,16417.840531561462
132d544dce1633485350dd582ed7f13fad5da3f4,19,5789.473684210527,10000,0,12,0,304.7091412742382,0.631578947368421,10000,15789.473684210527
137ffd846ed245676a14f1d5e8676a4ef646182b,174,3897.862068965517,10000,0,41,0,22.401506143479985,0.23563218390804597,10000,13897.862068965518
1388c66d46212d87c084af2a8fdd0257444ce868,151,7984.986754966887,10000,0,98,0,52.88070698653568,0.6490066225165563,10000,17984.986754966885
138c5848f009c004f0b8e2379316d5ec18332ff8,210,2670.1714285714284,10000,0,34,0,12.715102040816326,0.1619047619047619,10000,12670.171428571428
139aa923bf965f373c678ba8c10f500d78269e20,260,5863.392307692307,10000,0,78,0,22.551508875739643,0.3,10000,15863.392307692307
13b9e4710dc86e953960ebd2fbae7721d24fdc2a,339,3648.525073746313,10000,0,93,0,10.762610837009772,0.2743362831858407,10000,13648.525073746314
141e7bebd6db0745569c97910301a67c9962826e,300,5231.486666666667,10000,0,83,0,17.438288888888888,0.27666666666666667,10000,15231.486666666668
14354d2cff31b4330ad9e939b18cc8fce8c1c085,153,6326.673202614379,10000,0,59,0,41.35080524584561,0.38562091503267976,10000,16326.67320261438
1438feeb138cf0a2ac3e5583f5caec35e3104234,178,5217.421348314607,10000,0,47,0,29.311355889407903,0.2640449438202247,10000,15217.421348314607
143fdbefc9ba427b841fbd52b7999b2a996562af,128,5613.28125,10000,0,66,0,43.853759765625,0.515625,10000,15613.28125
1466659761d4827040ac1226fa45ad172c4743a4,234,6755.508547008547,10000,0,115,0,28.86969464533567,0.49145299145299143,10000,16755.508547008547
14a29b0a13697ed0e000bdb9f374180ccb495a2c,222,4872.036036036036,10000,0,96,0,21.946108270432596,0.43243243243243246,10000,14872.036036036036
14a493d035053a109eeeeb50a501d2b69a8ec429,473,3285.4862579281184,10000,0,118,0,6.946059741919912,0.24947145877378435,10000,13285.486257928118
14e9c7d5220ae70aadd1e37038e74bba41439d65,314,4040.853503184713,10000,0,75,0,12.868960201225201,0.23885350318471338,10000,14040.853503184713
155290f106d7951f353d1290f55d95a5a1535e90,51,1764.7058823529412,10000,0,12,0,34.602076124567475,0.23529411764705882,10000,11764.70588235294
1587f82c10e4a0f4241b317cba4fb5691bab07a1,217,6618.73732718894,10000,0,101,0,30.50109367368175,0.46543778801843316,10000,16618.73732718894
165e4e596c3bdade64bf0bd2491fa8234015f0d2,256,5305.75,10000,0,104,3,20.7255859375,0.40625,10000,15305.75
16a221ec975ec0eb2fcf4acd69fe87281d585ca7,285,6136.428070175439,10000,0,108,0,21.531326562019082,0.37894736842105264,10000,16136.42807017544
16b6e419367318f9a3a28439ae013d55638ba0d3,107,6800.345794392523,10000,0,47,0,63.554633592453484,0.4392523364485981,10000,16800.345794392524
172ed6401f9b9f97f6603c04fb2be3a83d495f12,154,3791.019480519481,10000,0,55,0,24.617009613762864,0.35714285714285715,10000,13791.01948051948
17b62f15056932dddf225da7f5e30911e316f7ed,302,5472.423841059603,10000,0,105,0,18.120608745230474,0.347682119205298,10000,15472.423841059603
17ce312f66b2f6b7c5766e4d5cb1f7452aa20911,11,5775.727272727273,10000,0,9,0,525.0661157024794,0.8181818181818182,10000,15775.727272727272
180a4c5f90b6d7bd4993c51385fb00b4d32d2834,12,1999.75,5777,0,1,0,166.64583333333334,0.08333333333333333,5777,7776.75
18fc5492e3a88861f35c23bbb2805f724c1a135a,140,5629.9,10000,0,46,11,40.21357142857143,0.32857142857142857,10000,15629.9
191ba6c8fd27e676f8c2f5341bfaf487765fa0dd,55,6676.636363636364,10000,0,24,0,121.39338842975208,0.43636363636363634,10000,16676.636363636364
195aa2f618f1001a6ca4da0300dd8bb798013a73,338,5811.852071005917,10000,0,110,0,17.194828612443544,0.3254437869822485,10000,15811.852071005917
19787a8ba9b724902ceb45f483190f766e9e291c,522,4519.787356321839,10000,0,91,0,8.6585964680495,0.1743295019157088,10000,14519.787356321838
197914fcc84fa89dd136503225f5ecdbecb2600a,170,7297.094117647059,10000,0,110,0,42.9240830449827,0.6470588235294118,10000,17297.09411764706
19bb25163e0a13d6d2b1606c92e1366ad7fd8341,225,4546.622222222222,10000,0,72,0,20.20720987654321,0.32,10000,14546.622222222222
19fb6947af793def84e3b7ab4f867bd460ad1b73,46,5652.173913043478,10000,0,24,0,122.87334593572778,0.5217391304347826,10000,15652.173913043478
1a116d1e7d5af20a32ad9d0232b6803c70f7978d,233,6104.545064377682,10000,0,91,0,26.19976422479692,0.3905579399141631,10000,16104.545064377682
1a4b69992c879b4e5f64e848ffdddc2f2f401e44,282,3275.851063829787,10000,0,87,0,11.61649313414818,0.30851063829787234,10000,13275.851063829787
1a651a0e1038b173950ab2be4fb4b3016d617aa6,599,5480.417362270451,10000,0,137,0,9.149277733339652,0.2287145242070117,10000,15480.417362270451
1a68900dd1fd8fa7892cc9450d53e991ca241785,7,656.8571428571429,1428,250,4,0,93.83673469387756,0.5714285714285714,1178,2334.857142857143
1abf62f1e76bc5ac164061cff2a8171d6b6de657,749,2747.838451268358,10000,0,127,0,3.668676169917701,0.16955941255006676,10000,12747.838451268359
1ad3d49b185ea0e42354cd94ac86c60ae982616d,97,7224.484536082474,10000,0,48,3,74.4792220214688,0.4948453608247423,10000,17224.484536082473
1ae3ba4f07f87302215a9b35d195bfbeef187ebc,311,6013.588424437299,10000,0,119,0,19.33629718468585,0.38263665594855306,10000,16013.5884244373
1b248f11648c9000f277a02dc5d4bea3800ba43a,60,6966.666666666667,10000,0,41,0,116.11111111111111,0.6833333333333333,10000,16966.666666666668
1b30ad6d355a521cb70e2eff2efe28c3d2fcec9e,151,3756.947019867549,10000,0,37,0,24.880443840182444,0.24503311258278146,10000,13756.947019867548
1bb7bc7fa80594c77e224e8f9632c765f26838e5,44,7975.977272727273,10000,0,28,0,181.27221074380165,0.6363636363636364,10000,17975.977272727272
1bdf6175e8df831b083615bea765e48098904986,52,2933.423076923077,10000,0,21,0,56.411982248520715,0.40384615384615385,10000,12933.423076923078
1bf00adb6ad4cfbed2cab01bf71398e1ed9db042,124,6511.895161290323,10000,0,62,1,52.51528355879292,0.5,10000,16511.895161290322
1c095c774d9d1d3a4ddcf533186e7146fdbf92a7,336,4652.488095238095,10000,0,97,0,13.84669075963719,0.28869047619047616,10000,14652.488095238095
1c34dfe9c77773e6949a4d248b25897b3f78349d,156,5756.089743589743,10000,0,63,53,36.89801117685733,0.40384615384615385,10000,15756.089743589742
1c38445c67beb9a58777c87a9c059cea1ccf2223,26,5778.115384615385,10000,0,15,0,222.2352071005917,0.5769230769230769,10000,15778.115384615385
1c3928fd78413712a00cd78e6ec020b2cfc666fa,115,4895.565217391304,10000,0,44,0,42.57013232514178,0.3826086956521739,10000,14895.565217391304
1cb262ad711450f9a6a0f5cf786788b17d2d481a,322,4403.086956521739,10000,0,112,0,13.67418309478801,0.34782608695652173,10000,14403.08695652174
1ccece483f66d68acf592f017c1b5ca6c682542a,22,5391.727272727273,10000,0,7,0,245.07851239669424,0.3181818181818182,10000,15391.727272727272
1ce192d1bbeca43c01873d6cd5a6318f4050fa56,192,2756.21875,10000,0,50,0,14.355305989583334,0.2604166666666667,10000,12756.21875
1cfda392887d01754199fa5f5cecf6ea3c9b0fec,177,5636.016949152542,10000,0,67,0,31.841903667528488,0.3785310734463277,10000,15636.016949152541
1d1a20a6ce616a1b0780f5c86f1f6cf9f7c9a5ff,290,5213.927586206896,10000,0,104,0,17.979060642092744,0.3586206896551724,10000,15213.927586206897
1d2f411ed3ef95a96dea54ce6a09c0d0b65b6a7f,149,5926.939597315436,10000,0,44,0,39.77811810278816,0.2953020134228188,10000,15926.939597315435
1d5ba7c1c8ab8d16890eeb1772560ab942c42003,94,2659.574468085106,10000,0,20,0,28.293345405160704,0.2127659574468085,10000,12659.574468085106
1d9024c71085dc3822bac092baef8b238c3b497f,309,4792.391585760518,10000,0,94,0,15.509357882720122,0.3042071197411003,10000,14792.391585760517
1db86260a9c5f649ae36ccd97c36920df2d51d20,9,285.55555555555554,857,0,2,0,31.728395061728392,0.2222222222222222,857,1142.5555555555557
1db8dc5d1005cd6d742fd9bfba759aeb2babab66,262,6319.423664122138,10000,0,104,0,24.119937649321137,0.3969465648854962,10000,16319.423664122138
1dccadbfae8f0adb300cb239e727b2481e2b149e,34,4722.382352941177,10000,0,11,0,138.89359861591697,0.3235294117647059,10000,14722.382352941177
1de22c51fffa76f33c3a7698a3f7a9e6ab6be9ac,46,6903.608695652174,10000,0,24,0,150.07844990548205,0.5217391304347826,10000,16903.608695652176
1e055a4ba4266c760d42cc958ce119d344f402f6,218,5554.963302752293,10000,0,61,95,25.481483040148134,0.2798165137614679,10000,15554.963302752294
1e09b1a5541a443716e68239b181fc116425a9b2,105,6355.114285714286,10000,0,58,0,60.524897959183676,0.5523809523809524,10000,16355.114285714286
1e347993c7fb0053ac2a1b01b6b6c5a5fc3dad9d,230,6474.769565217392,10000,0,107,0,28.15117202268431,0.4652173913043478,10000,16474.769565217393
1e48d7fffb4fbe08eec6151ce5b2378258d13aeb,170,4848.4,10000,0,61,0,28.52,0.3588235294117647,10000,14848.4
