student_id,total_submissions,avg_testcase_passed,max_testcase_passed,min_testcase_passed,scored_submissions,late_submissions,success_rate,scored_to_total_ratio,testcase_range,total_testcases_passed,CK,diemqt,TBTL,TH
3015441ae521554bb4d04b1e3bad620170a43d79,409,5181.1540342298285,10000,0,106,0,12.667858274400558,0.2591687041564792,10000,15181.154034229829,7.0,8.5,7.51,10
2290b12e40983b7635bc452c3b6e00c80549220a,369,4929.216802168022,10000,0,93,0,13.358311116986508,0.2520325203252032,10000,14929.216802168025,9.0,8.5,8.09,7
769df9fad97e6d153e170a9ec41e33e8410f4b6b,200,6394.96,10000,0,100,0,31.9748,0.5,10000,16394.96,4.5,7,7.6,5
2639f9f46c6949536c784118cbcd036cd00c075e,123,4871.90243902439,10000,0,53,0,39.60896291889748,0.4308943089430894,10000,14871.90243902439,0.5,10,6.46,8
14354d2cff31b4330ad9e939b18cc8fce8c1c085,153,6326.673202614379,10000,0,59,0,41.35080524584561,0.3856209150326797,10000,16326.67320261438,5.0,7,7.54,5
216a3ccb8504db72c0b5ef227b00d61d2e2ec7be,142,4229.683098591549,10000,0,46,0,29.786500694306685,0.323943661971831,10000,14229.68309859155,4.5,9.5,8.58,3
50779b692cc73e3ba24df84db11b8e2bbb062591,48,4583.333333333333,10000,0,21,0,95.4861111111111,0.4375,10000,14583.333333333332,7.0,9,8.21,7.5
331639421af1df525391f1013c5363683efb9f68,237,4374.7468354430375,10000,0,63,0,18.458847406932648,0.2658227848101265,10000,14374.746835443038,5.0,9,7.63,5
5389d34e45392c6d5e8596d686b06d853e1ed696,176,5015.210227272727,10000,0,77,0,28.49551265495868,0.4375,10000,15015.210227272728,7.5,9,8.4,8.5
14a493d035053a109eeeeb50a501d2b69a8ec429,473,3285.4862579281184,10000,0,118,0,6.946059741919912,0.2494714587737843,10000,13285.486257928118,3.5,7.5,5.89,5
394f4eb7fa3337f92a1148e8e9ba1727995bc8f5,12,5833.333333333333,10000,0,7,0,486.1111111111111,0.5833333333333334,10000,15833.333333333332,7.5,9,8.15,9
0306a80129ed6d5afadece8164929697bbbdea69,76,1907.8947368421047,10000,0,17,0,25.103878116343484,0.2236842105263158,10000,11907.894736842103,6.5,9,8.41,6.5
334f25ceeca6e440b1210f205c253cdc8d25942e,361,3969.836565096953,10000,0,85,0,10.99677718863422,0.2354570637119113,10000,13969.836565096954,4.5,9,8.46,8.5
1ff3bf1f9353578bd902ce0b3879369b46c72640,3,10000.0,10000,10000,3,0,3333.333333333333,1.0,0,30000.0,0.0,0,6.26,1
0659d0431565eaacdc601973560ee8331f910947,327,4285.146788990825,10000,0,79,0,13.104424431164604,0.2415902140672783,10000,14285.146788990824,3.5,10,7.6,8.5
5b30abfc32d4c33257f7cd949641935527dd4a42,259,5473.258687258687,10000,0,109,0,21.132272923778714,0.4208494208494208,10000,15473.258687258687,4.5,6,7.99,8
440a4bdda60ec044e91b9e5ee5c478c20bbbaf7e,348,5541.91091954023,10000,0,116,0,15.925031377989166,0.3333333333333333,10000,15541.91091954023,7.0,7,7.87,8
0fc74820b7bcdd23c196f494e7686305acbdc71e,122,4113.836065573771,10000,0,43,0,33.719967750604674,0.3524590163934426,10000,14113.83606557377,7.0,9.5,8.1,6.5
0b26c12ecc1bc4c1f127d5e6f6302b1b0b584faf,5,0.0,0,0,5,0,0.0,1.0,0,0.0,5.0,7,8.51,1
771f7a4ff0b16239a5f4a828485e057bd3069308,298,4776.073825503356,10000,0,97,0,16.027093374172335,0.3255033557046979,10000,14776.073825503356,3.0,5.5,6.9,7.5
3fb53c585faf97ed5b0ecb316a4b419c969b790a,104,6635.548076923077,10000,0,62,0,63.80334689349112,0.5961538461538461,10000,16635.548076923078,5.5,9,6.31,6
414a76fbb610cfb396dc7177dfe67944fd7175f2,210,5272.366666666667,10000,0,63,0,25.10650793650794,0.3,10000,15272.366666666669,7.5,9,8.56,8
020ef1c31cb4751bbfa1a88fba782db3c402e2fa,175,6714.891428571428,10000,0,75,0,38.3708081632653,0.4285714285714285,10000,16714.891428571427,5.0,9,7.41,5.5
2ecfee45346013cf126b75cfc8bdd2ba3b0c2666,120,550.0,10000,0,65,0,4.583333333333333,0.5416666666666666,10000,10550.0,0.5,5,7.54,0.5
816aa6a9aceb1014260977a52d4ad600065ed4d2,157,6174.611464968153,10000,0,62,0,39.328735445657024,0.3949044585987261,10000,16174.611464968151,7.5,9,8.91,8
661f15eb45462975429d17bf60fc64df4cae4431,202,5990.80198019802,10000,0,54,0,29.65743554553476,0.2673267326732673,10000,15990.80198019802,7.5,10,7.97,8
5f8dfe6855d546a89ee51fdc47f1e3a135f1edf8,513,5645.469785575049,10000,0,124,0,11.004814396832456,0.2417153996101364,10000,15645.46978557505,8.5,10,9.14,9
67b7c9f4a952be9c0f4759e1991d86a3e1fbbe58,78,923.0769230769232,10000,0,10,0,11.83431952662722,0.1282051282051282,10000,10923.076923076924,2.5,1.5,6.6,1.5
597484c12788a0febfb255aabf5f08df62469313,68,4333.308823529412,10000,0,22,0,63.72512975778547,0.3235294117647059,10000,14333.308823529413,0.0,4,6.08,3
598ceb16f7935dd1dada8de4441690df8cdc9e29,153,5927.339869281046,10000,0,59,0,38.740783459353246,0.3856209150326797,10000,15927.339869281046,7.5,10,8.94,8
3886b365ce33e5988c6c8a73eed09ac8a7c784bf,589,3939.9286926994905,10000,0,99,0,6.689182839897267,0.1680814940577249,10000,13939.92869269949,2.5,9.5,7.69,9
58a95bac37747ee4fd0e321770a89477f49492a3,304,6506.5921052631575,10000,0,118,0,21.403263504155124,0.3881578947368421,10000,16506.592105263157,8.0,10,8.28,10
8460eaaf887a6289fb156f7562fb739ba8e9629e,557,4278.605026929982,10000,0,115,0,7.681517104003559,0.2064631956912028,10000,14278.60502692998,7.0,10,8.94,10
5a70a8f9f1dac45c7332db8230f0a8a77208507b,281,4739.434163701068,10000,0,97,0,16.866313749825867,0.3451957295373665,10000,14739.43416370107,1.0,10,7.8,5
1466659761d4827040ac1226fa45ad172c4743a4,234,6755.508547008547,10000,0,115,0,28.86969464533567,0.4914529914529914,10000,16755.508547008547,5.0,9.5,8.0,9.5
6729764776215a0456ef5332c5168b4db29314b4,141,6898.695035460993,10000,0,63,0,48.92691514511342,0.4468085106382978,10000,16898.695035460994,7.5,9,8.79,9
363d3494b7918fffc4e59beed6c76eb7d05b2c64,196,6298.816326530612,10000,0,84,0,32.136817992503126,0.4285714285714285,10000,16298.816326530612,4.5,4.5,7.31,7.5
218191f4a8648e65ada28c23f52f578dec21cd98,96,6415.4375,10000,0,52,0,66.82747395833333,0.5416666666666666,10000,16415.4375,6.0,10,8.76,7.5
5a5c99822d76f4f6f1f90521f4c1f1d5e53590a1,246,3149.9430894308944,10000,0,62,0,12.804646705003636,0.2520325203252032,10000,13149.943089430892,0.0,9,5.92,5
55664bd6d6073e97a98788e3f319eb36662f29f8,144,7050.590277777777,10000,0,81,0,48.9624324845679,0.5625,10000,17050.590277777777,6.5,9,8.37,8.5
536602cb1404169f62436284f9cdba1a7b21c7ae,324,4777.611111111111,10000,0,114,0,14.74571330589849,0.3518518518518518,10000,14777.611111111111,6.0,9,8.13,8
6eca9c1b4a046e9ceb3db39e478ccaa393117c3f,119,4052.109243697479,10000,0,41,0,34.051338182331754,0.3445378151260504,10000,14052.10924369748,5.5,3.5,9.03,4.5
73351e7d3ace1ea88b52e895d6fccc2f2bee88f3,324,5291.006172839506,10000,0,73,0,16.33026596555403,0.2253086419753086,10000,15291.006172839505,5.0,7,8.22,7
0a2c78cee9afdc522c5f0fae46937138f47b152b,128,2555.3984375,10000,0,22,0,19.96405029296875,0.171875,10000,12555.3984375,0.0,9,9.0,5
0785a61c54bc37c6ddad3c02b29d1f9e15adf85b,173,5540.190751445087,10000,0,57,0,32.02422399679241,0.3294797687861271,10000,15540.190751445089,6.5,10,8.66,6
713487f0de26590bca3c759e2fef02b3a5bad9fd,1,10000.0,10000,10000,1,0,10000.0,1.0,0,30000.0,6.5,10,7.9,5.5
78ca432228d8679112c09d9b3d50491c5539681a,3,3833.3333333333335,10000,500,2,0,1277.7777777777778,0.6666666666666666,9500,14333.333333333334,5.5,10,8.11,5
1e48d7fffb4fbe08eec6151ce5b2378258d13aeb,170,4848.4,10000,0,61,0,28.52,0.3588235294117647,10000,14848.4,2.5,5.5,7.73,4.5
038dfa39ea11eb199e32e61fa4bd264d6d7ebc72,170,4438.235294117647,10000,0,53,0,26.10726643598616,0.3117647058823529,10000,14438.235294117649,8.0,10,8.42,7.5
56df019984fc7a155fc18b5c4ecd2f52c497693e,77,7963.311688311688,10000,0,63,0,103.4196323157362,0.8181818181818182,10000,17963.31168831169,4.5,3.5,7.55,3.5
79f071f88a5c4c3bd278b93f9f622e90e15a10f0,1,0.0,0,0,1,0,0.0,1.0,0,0.0,3.5,1,7.7,5.5
128ed4bebb12d030efad936db13d26a620bd620a,373,4423.214477211796,10000,0,80,0,11.858483853114736,0.2144772117962466,10000,14423.214477211795,5.5,10,8.65,9
28a125bc7a4d79ba10eeb2abdaa878d46eea4b32,314,5948.617834394904,10000,0,114,0,18.944642784697148,0.3630573248407643,10000,15948.617834394903,8.0,7.5,8.53,9
301483d94b9efd8e7d95ca45979a6583215c1d58,247,5648.631578947368,10000,0,98,0,22.86895376092052,0.3967611336032389,10000,15648.631578947368,5.5,10,8.64,8.5
5faefa46d05d32e90b97c1cc9260bacd6c2f45de,296,4709.925675675676,10000,0,72,0,15.91191106647188,0.2432432432432432,10000,14709.925675675677,8.0,9,9.13,9
308b8bd2a17694ea81d601d025d5cb4ea6fc1fba,9,1349.0,9285,0,1,0,149.88888888888889,0.1111111111111111,9285,10634.0,7.5,10,9.04,8.5
470647470caa15468e461e105a8ecd3b25a912f0,139,5197.589928057554,10000,0,45,0,37.392733295378086,0.3237410071942446,10000,15197.589928057554,5.0,7.5,7.94,6.5
3841fabcde0188d8dc9b3060cacffafa3450ec85,348,5996.244252873563,10000,0,132,0,17.23058693354472,0.3793103448275862,10000,15996.244252873565,6.5,6,8.39,9
5504396737eadc63295f751ebf765c22b35b23db,13,8461.538461538461,10000,0,10,0,650.887573964497,0.7692307692307693,10000,18461.53846153846,4.0,9,7.45,6.5
0297fd76b36e100882756e636bb03031255f57da,272,5892.172794117647,10000,0,49,0,21.662399978373703,0.1801470588235294,10000,15892.172794117649,6.0,9,7.62,5.5
616bff7fefe77a5e5618f600b39cc1002b71867c,428,5385.070093457944,10000,0,107,0,12.58193947069613,0.25,10000,15385.070093457944,8.0,8.5,9.21,10
1133fe0ca8444133bea1e55ef5b4026b5e8445fc,248,5327.616935483871,10000,0,46,0,21.482326352757543,0.1854838709677419,10000,15327.616935483871,6.0,8,7.74,8
6bdbd12c28f576e6dc4242177fbf9829e65c4726,149,5228.463087248322,10000,0,46,0,35.0903562902572,0.3087248322147651,10000,15228.46308724832,7.5,8.5,7.12,6
070671333adf94dadc433fcafc872c6301dd0744,158,3490.949367088608,10000,0,55,0,22.094616247396253,0.3481012658227848,10000,13490.949367088608,3.5,8,6.81,4
501f6ef9ac0e3eaee34c2357da968672bafbff95,280,5845.5142857142855,10000,0,114,0,20.87683673469388,0.4071428571428571,10000,15845.514285714286,1.5,9,7.34,9.5
08399013cfa671c37b50b71ef25f1b2fd606c009,342,4967.830409356725,10000,0,104,0,14.52581991039978,0.3040935672514619,10000,14967.830409356724,8.0,9.5,8.93,9.5
254f59f316c0c9e98ce4d4ac6cb1718aef6d9f00,179,4257.413407821229,10000,0,46,0,23.78443244592865,0.2569832402234637,10000,14257.41340782123,4.5,6,7.71,7
1e59ca9160cbe32a3bebef6df4339e30a16d0dfd,194,5715.89175257732,10000,0,84,0,29.46335954936763,0.4329896907216495,10000,15715.89175257732,7.0,9.5,6.98,9.5
0d05b13c0460dbd3e3e99537d6eb4665b0dd194b,157,7187.617834394904,10000,0,78,0,45.781005314617225,0.4968152866242038,10000,17187.617834394903,5.0,8,7.17,6.5
5a7424ce2a160cc7bcb097b51942e1e1ce68ddb1,297,4539.262626262626,10000,0,85,0,15.283712546338808,0.2861952861952861,10000,14539.262626262624,3.5,5.5,6.59,7
57a668ff1e3df5afc4e593bbbbc39e9eae0a940c,128,7187.703125,10000,0,61,0,56.1539306640625,0.4765625,10000,17187.703125,6.0,8.5,7.7,10
7f8b72d92d190113dbc807befe9e8033ecdda75f,514,4498.215953307393,10000,0,113,0,8.7513929052673,0.2198443579766537,10000,14498.215953307394,7.5,10,8.64,10
213a1a52e92bd478f671a4e614a7ee5b82ea4b91,157,3765.3503184713377,10000,0,40,0,23.983123047588137,0.2547770700636942,10000,13765.350318471335,5.0,8,7.91,4.5
0e63b2194be2efd4b5b5f2b6e2d77ac12aaadec3,2,5000.0,10000,0,1,0,2500.0,0.5,10000,15000.0,8.0,10,8.65,9.5
29c9f517c368a528325a1e38b51adf368923bb04,185,5660.151351351351,10000,0,70,0,30.595412710007302,0.3783783783783784,10000,15660.151351351353,7.5,9,8.51,9
04d32bf7b10a238244d3e1acc3bcf53a449daf99,405,5427.372839506173,10000,0,107,0,13.400920591373266,0.2641975308641975,10000,15427.372839506172,4.5,7,7.23,5
64c207f458782b92f681bc496f8a6763ac3b99c2,228,4268.074561403509,10000,0,59,0,18.719625269313635,0.2587719298245614,10000,14268.074561403508,7.5,10,7.85,6.5
76578f23a12fae71dcf7aff5aa48a7ace122f5f2,204,6290.946078431372,10000,0,76,0,30.83797097270281,0.3725490196078431,10000,16290.946078431372,8.5,8,8.0,9.5
69c377ef0f1c724f59024bd4c2a7fa5d36e50432,341,2029.633431085044,10000,0,59,0,5.952004196730335,0.1730205278592375,10000,12029.633431085043,3.0,9,7.22,3.5
1e87dd3db07a664f4eb34b7e0a3ac578ca8846f9,252,4461.658730158731,10000,0,85,0,17.704994960947342,0.3373015873015873,10000,14461.658730158731,3.5,7,6.34,8
14e9c7d5220ae70aadd1e37038e74bba41439d65,314,4040.853503184713,10000,0,75,0,12.8689602012252,0.2388535031847133,10000,14040.853503184711,5.5,5,7.22,7.5
0bd4c0cd006b55dbfa7806aa4b45926119ce9540,157,6130.828025477707,10000,0,61,0,39.04986003488985,0.3885350318471338,10000,16130.828025477707,4.5,7.5,6.93,7
05218d5a6d67f5c1d6305dffb907e940260304c1,343,5878.583090379008,10000,0,108,0,17.138726211017516,0.314868804664723,10000,15878.583090379008,7.0,9,8.32,8.5
3b5d744051772f15e4bc3167d749711fa798b0c1,70,6419.171428571429,10000,0,34,0,91.70244897959184,0.4857142857142857,10000,16419.17142857143,4.0,5,8.66,4.5
0b18b1d653e0d031e1aee9129432b668c4264d3f,327,4992.623853211009,10000,0,104,0,15.267962853856297,0.3180428134556575,10000,14992.62385321101,2.5,7.5,7.3,8
155290f106d7951f353d1290f55d95a5a1535e90,51,1764.7058823529412,10000,0,12,0,34.602076124567475,0.2352941176470588,10000,11764.70588235294,5.0,10,7.08,5
40c0843e6cba7960b4a4fc631d0831b9242a9778,41,5839.682926829269,10000,0,29,0,142.43129089827485,0.7073170731707317,10000,15839.682926829268,4.0,8.5,7.03,4
3bdad6ba65de3948b9939ebd98d80b03fe3f8e93,328,4392.399390243902,10000,0,83,0,13.391461555621651,0.2530487804878049,10000,14392.399390243903,5.0,6,7.09,9
4d3eb0a9c08fa8d2fb11d00af22f7d582f106019,347,5584.291066282421,10000,0,113,0,16.09305782790323,0.3256484149855908,10000,15584.291066282422,5.0,9.5,6.48,8
2a8f1b3e408879bc12a312938c32061d9e29a4e9,335,5025.6,10000,0,100,0,15.00179104477612,0.2985074626865671,10000,15025.6,4.5,10,8.03,10
1a116d1e7d5af20a32ad9d0232b6803c70f7978d,233,6104.545064377682,10000,0,91,0,26.19976422479692,0.3905579399141631,10000,16104.545064377682,6.0,9,8.12,9
123c4ff5313ccf709b3bc4bd3365087685440c71,147,5051.496598639455,10000,0,66,0,34.363922439724185,0.4489795918367347,10000,15051.496598639456,2.5,1.5,6.57,6.5
3dd2f099bd4cba1acad185a78c773972d450a899,341,5688.6568914956015,10000,0,97,0,16.68227827418065,0.2844574780058651,10000,15688.6568914956,6.5,10,7.63,9
2d621dbbe38ec756f71d3d1ff5b1f2de707330be,204,6380.931372549019,10000,0,91,0,31.279075355632447,0.446078431372549,10000,16380.93137254902,6.5,10,8.83,9
34b6d0f0fe1617146945db60df615d0d9bb3a4d1,307,3902.749185667753,10000,0,64,0,12.712538064064342,0.2084690553745928,10000,13902.749185667752,4.0,10,7.93,6.5
3d8d550e8b7d9a0629bdd8e0ae73f8f0ac74b1a6,75,6856.586666666667,10000,0,46,0,91.42115555555556,0.6133333333333333,10000,16856.586666666666,3.5,9.5,7.4,5
653de78f41ee12882a2cbc4177fb3c4e5c3eac28,8,0.0,0,0,5,0,0.0,0.625,0,0.0,6.5,8,8.21,7
1c095c774d9d1d3a4ddcf533186e7146fdbf92a7,336,4652.488095238095,10000,0,97,0,13.84669075963719,0.2886904761904761,10000,14652.488095238095,7.5,7.5,8.85,9
26227f631ff63a4f02f7d69bda90131df9bab5dc,176,5732.534090909091,10000,0,92,0,32.57121642561984,0.5227272727272727,10000,15732.534090909092,2.0,9,7.14,5
2e2fe98cf7d490aba85a3eba367d9512bac08ce2,228,4578.337719298245,10000,0,65,92,20.080428593413355,0.2850877192982456,10000,14578.337719298244,6.0,9,8.54,7.5
014c59c6433fd764a0b08de6ffeb757eaf60aa73,199,5240.025125628141,10000,0,90,0,26.33178455089518,0.4522613065326633,10000,15240.02512562814,4.0,9,7.5,6
108f1062e8ab6d51f404e7f639e781edc9ae5eb2,185,4431.6,10000,0,53,0,23.9545945945946,0.2864864864864865,10000,14431.6,4.5,10,6.37,6
3469c710d9f5a4ef230caca3f99b1ed21411732d,194,6203.4639175257735,10000,0,100,0,31.97661813157616,0.5154639175257731,10000,16203.463917525773,8.5,9.5,9.45,10
2f7bdf97a5978e8b7a4b3f69a474540c0c38498e,77,5416.38961038961,10000,0,22,0,70.34272221285208,0.2857142857142857,10000,15416.389610389611,2.5,1.5,8.24,4
61e1c151f6a90ea5a2f33930ed70e5a9f39b681f,172,6116.53488372093,10000,0,84,0,35.5612493239589,0.4883720930232558,10000,16116.534883720931,8.5,10,9.05,9.5
12d6e24985ac80a581968fb1f36d699e6dd1cd33,118,6330.508474576272,10000,0,68,0,53.64837690318875,0.576271186440678,10000,16330.508474576272,2.5,4.5,7.19,7
0367f82909c46a900501cc32d02b913923f75314,12,4153.166666666667,10000,0,3,0,346.09722222222223,0.25,10000,14153.166666666668,9.0,10,8.63,10
11f61032ed64123d44a372930101fd5f3877e010,385,4841.571428571428,10000,0,111,0,12.575510204081631,0.2883116883116883,10000,14841.571428571428,8.5,8,9.19,9.5
5e5064a233c1402d302af4de9a442f32c934da4f,275,6387.218181818182,10000,0,112,0,23.22624793388429,0.4072727272727273,10000,16387.21818181818,7.0,7,7.81,8
75b4f05700440a54255124cf44b8ca0d4252df85,460,5807.730434782608,10000,0,122,0,12.625500945179583,0.2652173913043478,10000,15807.730434782608,6.0,10,8.8,9.5
5b0ac0ebdcb3aaed7a9a3aa2f9c11919ccce9555,146,5566.8493150684935,10000,0,73,0,38.129104897729405,0.5,10000,15566.849315068494,1.5,8.5,7.31,5
1c3928fd78413712a00cd78e6ec020b2cfc666fa,115,4895.565217391304,10000,0,44,0,42.57013232514178,0.3826086956521739,10000,14895.565217391304,4.0,9,6.68,4.5
4586b41a1f104874583010a544bdd65113d2666c,136,6636.132352941177,10000,0,71,13,48.79509083044983,0.5220588235294118,10000,16636.132352941175,9.0,10,9.13,10
3d9b6ed975620e48ca0a5aee5fd19f5db1db3b18,243,6581.205761316873,10000,0,76,30,27.0831512811394,0.3127572016460905,10000,16581.205761316873,8.5,9.5,9.04,9
263102b5e7fbad9de96373d99c0697d8db856bb0,6,2111.333333333333,10000,0,2,0,351.88888888888886,0.3333333333333333,10000,12111.333333333332,6.5,9.5,8.13,7.5
50708257bf26f0b517a6fa6acaa444d13f6006fc,31,5967.741935483871,10000,0,17,0,192.50780437044745,0.5483870967741935,10000,15967.741935483871,4.5,10,7.24,6
6c468e0d90bf790fd74609738544edd3f0e5c74c,281,5232.3345195729535,10000,0,96,0,18.620407542964248,0.3416370106761566,10000,15232.334519572953,5.0,10,8.32,8
62b127e475e6cafbc1906e6fa5cae8d7b4da3ceb,119,5548.798319327731,10000,0,40,0,46.62855730527505,0.3361344537815126,10000,15548.798319327732,5.5,5,7.56,6.5
28a0f5e69c747c78015cf8fb0eac804b9a733bb2,260,5403.923076923077,10000,0,92,0,20.78431952662722,0.3538461538461538,10000,15403.923076923078,4.0,10,8.24,8
1a651a0e1038b173950ab2be4fb4b3016d617aa6,599,5480.417362270451,10000,0,137,0,9.149277733339652,0.2287145242070117,10000,15480.417362270451,7.5,9,8.71,10
5baedd7fbc5ed01efdd5a078f7b3809491ac1722,215,5142.288372093023,10000,0,79,0,23.917620335316386,0.3674418604651163,10000,15142.288372093022,5.5,6.5,7.61,7.5
5e030103a9bd01aba1285730aa1bce7cc90f7bf4,345,6036.005797101449,10000,0,121,0,17.49566897710565,0.3507246376811594,10000,16036.00579710145,8.5,9.5,8.32,10
06024da8147b5cf6105beb4c403f67cf1ff0aea1,8,6778.75,10000,0,5,0,847.34375,0.625,10000,16778.75,5.0,5,8.5,5
6154c47df672f6768571f878e472ff2808274cda,308,4547.055194805195,10000,0,99,0,14.763166216899984,0.3214285714285714,10000,14547.055194805194,4.5,9.5,8.31,8
66caffe338b5140bd8ac35fd0000f867266bd08a,153,7067.307189542484,10000,0,63,0,46.191550258447606,0.4117647058823529,10000,17067.307189542484,7.0,9,8.12,8.5
0601ede7fba3727ac6cae3653b12cebafea42863,236,6551.978813559322,10000,0,86,0,27.76262209135306,0.3644067796610169,10000,16551.978813559323,7.5,9,8.71,9.5
3b951429b4166a9149480e360687549e1069a209,150,6404.066666666667,10000,0,47,0,42.693777777777775,0.3133333333333333,10000,16404.066666666666,5.0,4.5,7.59,7.5
3a1431fdc38caa2d40fdd0df60f76683af53a729,340,5209.979411764706,10000,0,80,0,15.323468858131488,0.2352941176470588,10000,15209.979411764709,8.0,10,8.46,8.5
1ce192d1bbeca43c01873d6cd5a6318f4050fa56,192,2756.21875,10000,0,50,0,14.355305989583334,0.2604166666666667,10000,12756.21875,5.0,5,7.42,3.5
505fea7b24ccbd0e28b51099a1e89ee317605916,250,5846.232,10000,0,85,0,23.384928,0.34,10000,15846.232,10.0,10,9.47,10
3f679f9f5c3b6c2a026bc0575cf7d5f3351a8db1,232,5685.198275862069,10000,0,99,0,24.50516498216409,0.4267241379310345,10000,15685.198275862069,5.0,5.5,7.75,8
1ad3d49b185ea0e42354cd94ac86c60ae982616d,97,7224.484536082474,10000,0,48,3,74.4792220214688,0.4948453608247423,10000,17224.484536082473,4.0,9.5,6.09,5
503affec12fb99997f583ed73b60262572694795,1,10000.0,10000,10000,1,0,10000.0,1.0,0,30000.0,6.5,10,8.7,5
80cb3c3cef8030674baa141475951b20ae73089a,210,4972.395238095238,10000,0,65,0,23.67807256235828,0.3095238095238095,10000,14972.395238095238,6.0,5,7.86,8.5
6b05f3073cf136c387ede39d4e605eefa19a4886,201,5261.55223880597,10000,0,66,0,26.176876809979948,0.3283582089552239,10000,15261.552238805967,5.5,5.5,7.5,5.5
47e1eb91096f9e59b0faf185a88d41343c073d83,203,4356.07881773399,10000,0,84,0,21.4585163435172,0.4137931034482758,10000,14356.07881773399,4.5,8,7.11,7.5
